ensembl_gene_id,Symbol,entrezgene_id,baseMean,logFC,lfcSE,stat,pvalue,FDR,description,gene_biotype,chromosome_name
ENSMUSG00000020689,Itgb3,16416,1360.343523,3.45792928,0.205021084,16.86621301,7.97E-64,2.19E-61,integrin beta 3 [Source:MGI Symbol;Acc:MGI:96612],protein_coding,11
ENSMUSG00000038400,Pmepa1,65112,8695.147325,3.455504232,0.308014822,11.2186297,3.30E-29,2.01E-27,"prostate transmembrane protein, androgen induced 1 [Source:MGI Symbol;Acc:MGI:1929600]",protein_coding,2
ENSMUSG00000026616,Cr2,12902,23.43314334,3.451868943,0.956533404,3.608728069,0.000307702,0.001431586,complement receptor 2 [Source:MGI Symbol;Acc:MGI:88489],protein_coding,1
ENSMUSG00000018008,Cyth4,72318,22.71685449,3.445803846,0.880072312,3.91536445,9.03E-05,0.000474425,cytohesin 4 [Source:MGI Symbol;Acc:MGI:2441702],protein_coding,15
ENSMUSG00000022636,Alcam,11658,2204.482025,3.440502791,0.188008756,18.29969442,8.32E-75,2.90E-72,activated leukocyte cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1313266],protein_coding,16
ENSMUSG00000027397,Slc20a1,20515,8128.656536,3.386167073,0.325610726,10.39943345,2.49E-25,1.11E-23,"solute carrier family 20, member 1 [Source:MGI Symbol;Acc:MGI:108392]",protein_coding,2
ENSMUSG00000045362,Tnfrsf26,244237,71.08157301,3.31414469,0.450141849,7.362445187,1.81E-13,3.54E-12,"tumor necrosis factor receptor superfamily, member 26 [Source:MGI Symbol;Acc:MGI:2651928]",protein_coding,7
ENSMUSG00000058715,Fcer1g,14127,17.16521108,3.283211097,0.967435213,3.393727097,0.000689484,0.002926387,"Fc receptor, IgE, high affinity I, gamma polypeptide [Source:MGI Symbol;Acc:MGI:95496]",protein_coding,1
ENSMUSG00000033717,Adra2a,11551,46.76923306,3.283059798,0.543296287,6.042853363,1.51E-09,1.84E-08,"adrenergic receptor, alpha 2a [Source:MGI Symbol;Acc:MGI:87934]",protein_coding,19
ENSMUSG00000054136,Adm2,223780,40.79861168,3.276447801,0.658507255,4.975568264,6.51E-07,5.25E-06,adrenomedullin 2 [Source:MGI Symbol;Acc:MGI:2675256],protein_coding,15
ENSMUSG00000037994,Slc9b2,97086,135.9743966,3.275755632,0.388200308,8.438312808,3.22E-17,8.97E-16,"solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2 [Source:MGI Symbol;Acc:MGI:2140077]",protein_coding,3
ENSMUSG00000016918,Sulf1,240725,2116.239214,3.271890253,0.205894868,15.89107238,7.31E-57,1.47E-54,sulfatase 1 [Source:MGI Symbol;Acc:MGI:2138563],protein_coding,1
ENSMUSG00000067724,Gbx1,231044,16.86303557,3.264759748,0.900310043,3.62626161,0.000287554,0.00134683,gastrulation brain homeobox 1 [Source:MGI Symbol;Acc:MGI:95667],protein_coding,5
ENSMUSG00000023232,Serinc2,230779,315.1821357,3.258877598,0.239834351,13.58803515,4.72E-42,6.01E-40,serine incorporator 2 [Source:MGI Symbol;Acc:MGI:1919132],protein_coding,4
ENSMUSG00000035964,Tmem59l,67937,51.09478263,3.258056487,0.56624931,5.753749156,8.73E-09,9.44E-08,transmembrane protein 59-like [Source:MGI Symbol;Acc:MGI:1915187],protein_coding,8
ENSMUSG00000030116,Mfap5,50530,282.3095086,3.236586615,0.292273641,11.07382317,1.68E-28,9.64E-27,microfibrillar associated protein 5 [Source:MGI Symbol;Acc:MGI:1354387],protein_coding,6
ENSMUSG00000046623,Gjb4,14621,11.78160664,3.223415051,1.305733736,2.468661843,0.013561931,0.03830458,"gap junction protein, beta 4 [Source:MGI Symbol;Acc:MGI:95722]",protein_coding,4
ENSMUSG00000050108,Bpifc,270757,16.77604813,3.216190349,1.175829057,2.735253335,0.006233228,0.019961692,BPI fold containing family C [Source:MGI Symbol;Acc:MGI:3026884],protein_coding,10
ENSMUSG00000028019,Pdgfc,54635,2056.342277,3.215916508,0.116444889,27.61749823,6.86E-168,1.14E-164,"platelet-derived growth factor, C polypeptide [Source:MGI Symbol;Acc:MGI:1859631]",protein_coding,3
ENSMUSG00000007888,Crlf1,12931,7935.034012,3.206148593,0.361142063,8.877804397,6.82E-19,2.16E-17,cytokine receptor-like factor 1 [Source:MGI Symbol;Acc:MGI:1340030],protein_coding,8
ENSMUSG00000043903,Zfp469,195209,3880.396343,3.206075759,0.113011148,28.36955314,4.80E-177,9.10E-174,zinc finger protein 469 [Source:MGI Symbol;Acc:MGI:2684868],protein_coding,8
ENSMUSG00000047443,Erfe,227358,85.13940039,3.201561,0.420721705,7.609688216,2.75E-14,5.85E-13,erythroferrone [Source:MGI Symbol;Acc:MGI:3606476],protein_coding,1
ENSMUSG00000040584,Abcb1a,18671,132.1249737,3.194040282,0.407263136,7.84269432,4.41E-15,1.02E-13,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A [Source:MGI Symbol;Acc:MGI:97570]",protein_coding,5
ENSMUSG00000024521,Pmaip1,58801,1727.479495,3.189038082,0.19867065,16.05188322,5.55E-58,1.23E-55,phorbol-12-myristate-13-acetate-induced protein 1 [Source:MGI Symbol;Acc:MGI:1930146],protein_coding,18
ENSMUSG00000047104,Pbp2,76400,71.71289007,3.186056939,0.456208729,6.983770228,2.87E-12,4.90E-11,phosphatidylethanolamine binding protein 2 [Source:MGI Symbol;Acc:MGI:1923650],protein_coding,6
ENSMUSG00000031659,Adcy7,11513,6622.354696,3.154507881,0.157285605,20.05592233,1.79E-89,8.48E-87,adenylate cyclase 7 [Source:MGI Symbol;Acc:MGI:102891],protein_coding,8
ENSMUSG00000053522,Lgals7,16858,28.76929643,3.126403186,0.726492402,4.303421724,1.68E-05,0.000103253,"lectin, galactose binding, soluble 7 [Source:MGI Symbol;Acc:MGI:1316742]",protein_coding,7
ENSMUSG00000030256,Bhlhe41,79362,1044.178081,3.124180649,0.282266592,11.06819136,1.79E-28,1.02E-26,"basic helix-loop-helix family, member e41 [Source:MGI Symbol;Acc:MGI:1930704]",protein_coding,6
ENSMUSG00000052133,Sema5b,20357,40.76650825,3.097612972,0.650775731,4.759877825,1.94E-06,1.43E-05,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B [Source:MGI Symbol;Acc:MGI:107555]",protein_coding,16
ENSMUSG00000040747,Cd53,12508,74.88703767,3.074090586,0.40728874,7.54769352,4.43E-14,9.16E-13,CD53 antigen [Source:MGI Symbol;Acc:MGI:88341],protein_coding,3
ENSMUSG00000003283,Hck,15162,50.68487339,3.057069723,0.589562042,5.185323185,2.16E-07,1.88E-06,hemopoietic cell kinase [Source:MGI Symbol;Acc:MGI:96052],protein_coding,2
ENSMUSG00000041261,Car8,12319,61.65232566,3.054902224,0.494936362,6.172313173,6.73E-10,8.59E-09,carbonic anhydrase 8 [Source:MGI Symbol;Acc:MGI:88253],protein_coding,4
ENSMUSG00000074874,Ctla2b,13025,28.89938412,3.052862568,0.891977335,3.422578632,0.000620302,0.002669512,cytotoxic T lymphocyte-associated protein 2 beta [Source:MGI Symbol;Acc:MGI:88555],protein_coding,13
ENSMUSG00000041362,Shtn1,71653,36.10775557,3.052685891,0.825945818,3.695988073,0.000219033,0.001055357,shootin 1 [Source:MGI Symbol;Acc:MGI:1918903],protein_coding,19
ENSMUSG00000031075,Ano1,101772,105.6911016,3.05112214,0.445593858,6.847316424,7.52E-12,1.20E-10,"anoctamin 1, calcium activated chloride channel [Source:MGI Symbol;Acc:MGI:2142149]",protein_coding,7
ENSMUSG00000032420,Nt5e,23959,887.8365382,3.044149549,0.147516962,20.63592894,1.31E-94,7.21E-92,"5' nucleotidase, ecto [Source:MGI Symbol;Acc:MGI:99782]",protein_coding,9
ENSMUSG00000022044,Stmn4,56471,33.62490155,3.031672817,0.819151108,3.700993368,0.000214757,0.001037015,stathmin-like 4 [Source:MGI Symbol;Acc:MGI:1931224],protein_coding,14
ENSMUSG00000068893,Sprr2a2,100303744,48.0357009,3.020382999,0.634201109,4.762500342,1.91E-06,1.42E-05,small proline-rich protein 2A2 [Source:MGI Symbol;Acc:MGI:3845026],protein_coding,3
ENSMUSG00000034161,Scx,20289,323.9004601,2.995502587,0.282262293,10.61247877,2.61E-26,1.26E-24,scleraxis [Source:MGI Symbol;Acc:MGI:102934],protein_coding,15
ENSMUSG00000026259,Ngef,53972,238.7315914,2.989862546,0.326522049,9.156694177,5.35E-20,1.78E-18,neuronal guanine nucleotide exchange factor [Source:MGI Symbol;Acc:MGI:1858414],protein_coding,1
ENSMUSG00000027276,Jag1,16449,1256.885938,2.981302369,0.214501841,13.89872625,6.45E-44,8.55E-42,jagged 1 [Source:MGI Symbol;Acc:MGI:1095416],protein_coding,2
ENSMUSG00000026204,Ptprn,19275,982.3703491,2.980187015,0.199161916,14.96363904,1.27E-50,2.18E-48,"protein tyrosine phosphatase, receptor type, N [Source:MGI Symbol;Acc:MGI:102765]",protein_coding,1
ENSMUSG00000054215,Sprr2k,20765,236.1678768,2.977599131,0.974489297,3.055548317,0.002246494,0.008234867,small proline-rich protein 2K [Source:MGI Symbol;Acc:MGI:1330344],protein_coding,3
ENSMUSG00000044258,Ctla2a,13024,133.2362969,2.97736104,0.382410969,7.785762652,6.93E-15,1.58E-13,cytotoxic T lymphocyte-associated protein 2 alpha [Source:MGI Symbol;Acc:MGI:88554],protein_coding,13
ENSMUSG00000044254,Pcsk9,100102,107.8543207,2.976371932,0.354795624,8.388975877,4.90E-17,1.35E-15,proprotein convertase subtilisin/kexin type 9 [Source:MGI Symbol;Acc:MGI:2140260],protein_coding,4
ENSMUSG00000001930,Vwf,22371,176.3512867,2.970597832,0.475904586,6.242002953,4.32E-10,5.65E-09,Von Willebrand factor [Source:MGI Symbol;Acc:MGI:98941],protein_coding,6
ENSMUSG00000050761,Gp1bb,14724,76.82511743,2.969357588,0.43305301,6.856799333,7.04E-12,1.13E-10,"glycoprotein Ib, beta polypeptide [Source:MGI Symbol;Acc:MGI:107852]",protein_coding,16
ENSMUSG00000007097,Atp1a2,98660,22.35684795,2.957407412,0.837164614,3.532647419,0.000411421,0.001853631,"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]",protein_coding,1
ENSMUSG00000039542,Ncam1,17967,4468.762801,2.953768838,0.119004203,24.82071019,5.36E-136,5.46E-133,neural cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:97281],protein_coding,9
ENSMUSG00000058254,Tspan7,21912,283.2982846,2.952561482,0.295055171,10.0068115,1.42E-23,5.95E-22,tetraspanin 7 [Source:MGI Symbol;Acc:MGI:1298407],protein_coding,X
ENSMUSG00000059456,Ptk2b,19229,150.978338,2.945011681,0.358345635,8.218355107,2.06E-16,5.35E-15,PTK2 protein tyrosine kinase 2 beta [Source:MGI Symbol;Acc:MGI:104908],protein_coding,14
ENSMUSG00000032380,Dapk2,13143,16.4699148,2.903080584,1.11930939,2.593635513,0.009496711,0.02836388,death-associated protein kinase 2 [Source:MGI Symbol;Acc:MGI:1341297],protein_coding,9
ENSMUSG00000020905,Usp43,216835,50.96839969,2.901859209,0.506923377,5.724453317,1.04E-08,1.11E-07,ubiquitin specific peptidase 43 [Source:MGI Symbol;Acc:MGI:2444541],protein_coding,11
ENSMUSG00000058297,Spock2,94214,37.19800866,2.900737713,0.679793399,4.2670872,1.98E-05,0.00011992,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2 [Source:MGI Symbol;Acc:MGI:1891351]",protein_coding,10
ENSMUSG00000054196,Cthrc1,68588,351.7514339,2.890917282,0.416493058,6.941093564,3.89E-12,6.50E-11,collagen triple helix repeat containing 1 [Source:MGI Symbol;Acc:MGI:1915838],protein_coding,15
ENSMUSG00000019590,Cyb561,13056,138.806129,2.88362792,0.352140332,8.188860124,2.64E-16,6.75E-15,cytochrome b-561 [Source:MGI Symbol;Acc:MGI:103253],protein_coding,11
ENSMUSG00000027985,Lef1,16842,950.3267352,2.880799467,0.170810672,16.86545359,8.08E-64,2.19E-61,lymphoid enhancer binding factor 1 [Source:MGI Symbol;Acc:MGI:96770],protein_coding,3
ENSMUSG00000050069,Grem2,23893,645.8368778,2.876263886,0.215378895,13.35443703,1.12E-40,1.30E-38,"gremlin 2, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344367]",protein_coding,1
ENSMUSG00000026874,Hc,15139,68.01090987,2.862362601,0.595149385,4.809485945,1.51E-06,1.14E-05,hemolytic complement [Source:MGI Symbol;Acc:MGI:96031],protein_coding,2
ENSMUSG00000004371,Il11,16156,48.25348335,2.860968173,0.546281994,5.237163594,1.63E-07,1.45E-06,interleukin 11 [Source:MGI Symbol;Acc:MGI:107613],protein_coding,7
ENSMUSG00000032356,Rasgrf1,19417,182.1593114,2.856261698,0.492802372,5.795957687,6.79E-09,7.52E-08,RAS protein-specific guanine nucleotide-releasing factor 1 [Source:MGI Symbol;Acc:MGI:99694],protein_coding,9
ENSMUSG00000044288,Cnr1,12801,135.3084895,2.854989601,0.442974912,6.445036784,1.16E-10,1.61E-09,cannabinoid receptor 1 (brain) [Source:MGI Symbol;Acc:MGI:104615],protein_coding,4
ENSMUSG00000039431,Mtmr7,54384,14.25518032,2.813714691,1.111000707,2.532594871,0.011322173,0.032969112,myotubularin related protein 7 [Source:MGI Symbol;Acc:MGI:1891693],protein_coding,8
ENSMUSG00000031253,Srpx2,68792,531.8246565,2.786621622,0.180029241,15.47871675,4.83E-54,9.15E-52,"sushi-repeat-containing protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1916042]",protein_coding,X
ENSMUSG00000053626,Tll1,21892,570.2973719,2.779634693,0.218739176,12.70753024,5.37E-37,5.31E-35,tolloid-like [Source:MGI Symbol;Acc:MGI:106923],protein_coding,8
ENSMUSG00000020614,Fam20a,208659,652.2946053,2.77407993,0.207085714,13.39580544,6.40E-41,7.57E-39,"family with sequence similarity 20, member A [Source:MGI Symbol;Acc:MGI:2388266]",protein_coding,11
ENSMUSG00000051118,Olfr77,258336,18.23779573,2.75136868,0.873023338,3.151540811,0.001624115,0.006209299,olfactory receptor 77 [Source:MGI Symbol;Acc:MGI:2153206],protein_coding,9
ENSMUSG00000075122,Cd80,12519,455.6582005,2.747702143,0.219866751,12.49712444,7.74E-36,6.93E-34,CD80 antigen [Source:MGI Symbol;Acc:MGI:101775],protein_coding,16
ENSMUSG00000021062,Rab15,104886,361.3064689,2.737245521,0.203505675,13.45046286,3.06E-41,3.65E-39,"RAB15, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1916865]",protein_coding,12
ENSMUSG00000053846,Lipg,16891,696.7099792,2.737164164,0.219206951,12.48666683,8.83E-36,7.75E-34,"lipase, endothelial [Source:MGI Symbol;Acc:MGI:1341803]",protein_coding,18
ENSMUSG00000078153,Psme2b,621823,95.49537249,2.731472505,0.517147503,5.281805457,1.28E-07,1.16E-06,"protease (prosome, macropain) activator subunit 2B [Source:MGI Symbol;Acc:MGI:1341073]",protein_coding,11
ENSMUSG00000053647,Gper1,76854,148.5917729,2.72997252,0.360082526,7.581519022,3.42E-14,7.16E-13,G protein-coupled estrogen receptor 1 [Source:MGI Symbol;Acc:MGI:1924104],protein_coding,5
ENSMUSG00000039115,Itga9,104099,151.856754,2.728373493,0.362025482,7.536412845,4.83E-14,9.96E-13,integrin alpha 9 [Source:MGI Symbol;Acc:MGI:104756],protein_coding,9
ENSMUSG00000030560,Ctsc,13032,1424.025206,2.695837052,0.138800552,19.42237997,4.99E-84,2.01E-81,cathepsin C [Source:MGI Symbol;Acc:MGI:109553],protein_coding,7
ENSMUSG00000036136,Fam110c,104943,272.9779113,2.688211547,0.28117397,9.560670039,1.17E-21,4.33E-20,"family with sequence similarity 110, member C [Source:MGI Symbol;Acc:MGI:1918813]",protein_coding,12
ENSMUSG00000015957,Wnt11,22411,123.6502566,2.685272708,0.422675375,6.35303798,2.11E-10,2.86E-09,"wingless-type MMTV integration site family, member 11 [Source:MGI Symbol;Acc:MGI:101948]",protein_coding,7
ENSMUSG00000037217,Syn1,20964,167.2216359,2.679129184,0.286327252,9.356878056,8.21E-21,2.91E-19,synapsin I [Source:MGI Symbol;Acc:MGI:98460],protein_coding,X
ENSMUSG00000040280,Ndufa4l2,407790,25.60665483,2.677726407,1.138525132,2.351925602,0.01867651,0.049950997,"Ndufa4, mitochondrial complex associated like 2 [Source:MGI Symbol;Acc:MGI:3039567]",protein_coding,10
ENSMUSG00000037419,Endod1,71946,703.299556,2.673554632,0.234731104,11.38986093,4.70E-30,2.96E-28,endonuclease domain containing 1 [Source:MGI Symbol;Acc:MGI:1919196],protein_coding,9
ENSMUSG00000036390,Gadd45a,13197,2744.268431,2.667165604,0.207067234,12.88067434,5.78E-38,5.90E-36,growth arrest and DNA-damage-inducible 45 alpha [Source:MGI Symbol;Acc:MGI:107799],protein_coding,6
ENSMUSG00000068227,Il2rb,16185,78.32648774,2.662447376,0.40508206,6.572612414,4.94E-11,7.24E-10,"interleukin 2 receptor, beta chain [Source:MGI Symbol;Acc:MGI:96550]",protein_coding,15
ENSMUSG00000035104,Eva1a,232146,23.25640137,2.656825762,0.817046208,3.251744806,0.00114699,0.004570576,eva-1 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2385247],protein_coding,6
ENSMUSG00000004473,Clec11a,20256,125.3438283,2.649368579,0.318452212,8.319516956,8.83E-17,2.37E-15,"C-type lectin domain family 11, member a [Source:MGI Symbol;Acc:MGI:1298219]",protein_coding,7
ENSMUSG00000049723,Mmp12,17381,56.61191707,2.62986123,0.629123158,4.180200963,2.91E-05,0.000169471,matrix metallopeptidase 12 [Source:MGI Symbol;Acc:MGI:97005],protein_coding,9
ENSMUSG00000040364,Sec1,56546,28.94572537,2.629659884,0.704923825,3.73041709,0.000191163,0.000933284,secretory blood group 1 [Source:MGI Symbol;Acc:MGI:1928893],protein_coding,7
ENSMUSG00000033016,Nfatc1,18018,1474.848515,2.623429143,0.202248199,12.97133501,1.78E-38,1.86E-36,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1 [Source:MGI Symbol;Acc:MGI:102469]",protein_coding,18
ENSMUSG00000058163,Gm5431,432555,15.23349281,2.600710519,1.056675211,2.461220338,0.01384653,0.038983805,predicted gene 5431 [Source:MGI Symbol;Acc:MGI:3645205],protein_coding,11
ENSMUSG00000015970,Chdh,218865,38.61352714,2.593376666,0.615117563,4.216066683,2.49E-05,0.000147238,choline dehydrogenase [Source:MGI Symbol;Acc:MGI:1860776],protein_coding,14
ENSMUSG00000022096,Hr,15460,667.3894886,2.586818947,0.222400412,11.63135861,2.86E-31,1.93E-29,lysine demethylase and nuclear receptor corepressor [Source:MGI Symbol;Acc:MGI:96223],protein_coding,14
ENSMUSG00000054453,Sytl5,236643,98.45124615,2.583121954,0.467484812,5.525574063,3.28E-08,3.25E-07,synaptotagmin-like 5 [Source:MGI Symbol;Acc:MGI:2668451],protein_coding,X
ENSMUSG00000029334,Prkg2,19092,3198.625988,2.581059197,0.161503882,15.98140654,1.72E-57,3.62E-55,"protein kinase, cGMP-dependent, type II [Source:MGI Symbol;Acc:MGI:108173]",protein_coding,5
ENSMUSG00000021676,Iqgap2,544963,384.3072735,2.574007525,0.23643474,10.88675687,1.33E-27,7.15E-26,IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975],protein_coding,13
ENSMUSG00000029664,Tfpi2,21789,577.3429462,2.571657791,0.18999443,13.5354378,9.66E-42,1.22E-39,tissue factor pathway inhibitor 2 [Source:MGI Symbol;Acc:MGI:108543],protein_coding,6
ENSMUSG00000042357,Gjb5,14622,17.89789563,2.564801775,0.909978632,2.818529672,0.004824415,0.016043056,"gap junction protein, beta 5 [Source:MGI Symbol;Acc:MGI:95723]",protein_coding,4
ENSMUSG00000057967,Fgf18,14172,28.10188483,2.560472959,0.79802754,3.208502,0.001334284,0.005215217,fibroblast growth factor 18 [Source:MGI Symbol;Acc:MGI:1277980],protein_coding,11
ENSMUSG00000034586,Hid1,217310,407.3136931,2.533850631,0.216079832,11.72645593,9.33E-32,6.47E-30,HID1 domain containing [Source:MGI Symbol;Acc:MGI:2445087],protein_coding,11
ENSMUSG00000026494,Kif26b,269152,2688.209169,2.516109433,0.127159048,19.78710506,3.85E-87,1.70E-84,kinesin family member 26B [Source:MGI Symbol;Acc:MGI:2447076],protein_coding,1
ENSMUSG00000022528,Hes1,15205,642.2134528,2.499762428,0.235873564,10.59789147,3.05E-26,1.46E-24,hes family bHLH transcription factor 1 [Source:MGI Symbol;Acc:MGI:104853],protein_coding,16
ENSMUSG00000110195,Pde2a,207728,1056.408255,2.495897356,0.224460023,11.11956295,1.01E-28,5.91E-27,"phosphodiesterase 2A, cGMP-stimulated [Source:MGI Symbol;Acc:MGI:2446107]",protein_coding,7
ENSMUSG00000000126,Wnt9a,216795,111.4979132,2.493250246,0.371302661,6.714873095,1.88E-11,2.90E-10,"wingless-type MMTV integration site family, member 9A [Source:MGI Symbol;Acc:MGI:2446084]",protein_coding,11
ENSMUSG00000024486,Hbegf,15200,1971.968428,2.473598048,0.149191472,16.58002306,9.72E-62,2.26E-59,heparin-binding EGF-like growth factor [Source:MGI Symbol;Acc:MGI:96070],protein_coding,18
ENSMUSG00000050587,Lrrc4c,241568,200.4115922,2.467800682,0.326746228,7.552652399,4.26E-14,8.83E-13,leucine rich repeat containing 4C [Source:MGI Symbol;Acc:MGI:2442636],protein_coding,2
ENSMUSG00000004609,Cd33,12489,40.69595491,2.465175514,0.739735774,3.332508176,0.000860669,0.003556164,CD33 antigen [Source:MGI Symbol;Acc:MGI:99440],protein_coding,7
ENSMUSG00000049775,Tmsb4x,19241,13129.80387,2.46231108,0.103873552,23.70488948,3.21E-124,3.04E-121,"thymosin, beta 4, X chromosome [Source:MGI Symbol;Acc:MGI:99510]",protein_coding,X
ENSMUSG00000022265,Ank,11732,13643.50123,2.457629317,0.184469689,13.32267285,1.71E-40,1.97E-38,progressive ankylosis [Source:MGI Symbol;Acc:MGI:3045421],protein_coding,15
ENSMUSG00000028176,Lrrc7,242274,88.41771315,2.445512133,0.409105531,5.977704885,2.26E-09,2.67E-08,leucine rich repeat containing 7 [Source:MGI Symbol;Acc:MGI:2676665],protein_coding,3
ENSMUSG00000001506,Col1a1,12842,125914.4906,2.440652801,0.349264775,6.987972952,2.79E-12,4.76E-11,"collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]",protein_coding,11
ENSMUSG00000008658,Rbfox1,268859,112.5072159,2.439808588,0.357796261,6.818988498,9.17E-12,1.45E-10,"RNA binding protein, fox-1 homolog (C. elegans) 1 [Source:MGI Symbol;Acc:MGI:1926224]",protein_coding,16
ENSMUSG00000033595,Lgi3,213469,17.08921574,2.436736949,0.866394075,2.81250417,0.004915739,0.016309916,"leucine-rich repeat LGI family, member 3 [Source:MGI Symbol;Acc:MGI:2182619]",protein_coding,14
ENSMUSG00000054863,Tafa5,106014,67.54480094,2.434138427,0.503486073,4.834569525,1.33E-06,1.02E-05,TAFA chemokine like family member 5 [Source:MGI Symbol;Acc:MGI:2146182],protein_coding,15
ENSMUSG00000031383,Dusp9,75590,664.1103661,2.426605572,0.221640591,10.94838071,6.76E-28,3.69E-26,dual specificity phosphatase 9 [Source:MGI Symbol;Acc:MGI:2387107],protein_coding,X
